t,event,method,sid,success,reason,src,dst,L,bw,N,num_paths,latency_ms,cost_total,cost_bw,cost_cpu,emp_reli_pred,fail_idx,new_active,topo_size,sfc_len_group
131,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
132,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
132,failover,bear_sfc,4616,0,no_usable_backup,12,22,3,,2,,0.0,,,,,,,,
132,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
132,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
132,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
132,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
132,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
133,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
133,failover,bear_sfc,4616,0,no_usable_backup,12,22,3,,2,,0.0,,,,,,,,
133,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
133,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
133,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
133,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
133,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
134,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
134,failover,bear_sfc,4616,0,no_usable_backup,12,22,3,,2,,0.0,,,,,,,,
134,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
134,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
134,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
134,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
134,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
135,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
135,failover,bear_sfc,4616,0,no_usable_backup,12,22,3,,2,,0.0,,,,,,,,
135,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
135,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
135,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
135,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
135,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
136,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
136,failover,bear_sfc,4616,0,no_usable_backup,12,22,3,,2,,0.0,,,,,,,,
136,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
136,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
136,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
136,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
136,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
137,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
137,failover,bear_sfc,4616,0,no_usable_backup,12,22,3,,2,,0.0,,,,,,,,
137,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
137,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
137,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
137,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
137,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
138,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
138,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
138,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
138,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
138,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
138,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
139,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
139,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
139,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
139,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
139,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
139,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
140,place,bear_sfc,4638,0,no_candidates,9,21,4,0.20120896095535468,2,0,,,,,,,,,
140,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
140,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
140,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
140,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
140,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
140,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
141,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
141,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
141,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
141,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
141,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
141,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
142,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
142,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
142,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
142,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
142,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
142,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
143,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
143,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
143,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
143,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
143,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
143,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
144,place,bear_sfc,4639,0,no_candidates,10,36,4,0.16726370144771566,2,0,,,,,,,,,
144,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
144,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
144,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
144,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
144,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
144,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
145,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
145,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
145,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
145,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
145,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
145,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
146,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
146,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
146,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
146,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
146,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
146,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
147,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
147,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
147,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
147,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
147,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
147,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
148,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
148,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
148,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
148,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
148,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
148,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
149,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
149,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
149,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
149,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
149,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
149,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
150,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
150,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
150,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
150,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
150,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
150,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
151,place,bear_sfc,4640,0,no_candidates,26,34,5,0.2336220853956743,2,0,,,,,,,,,
151,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
151,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
151,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
151,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
151,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
151,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
152,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
152,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
152,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
152,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
152,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
152,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
153,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
153,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
153,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
153,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
153,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
153,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
154,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
154,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
154,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
154,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
154,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
154,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
155,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
155,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
155,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
155,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
155,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
155,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
156,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
156,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
156,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
156,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
156,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
156,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
157,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
157,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
157,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
157,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
157,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
157,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
158,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
158,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
158,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
158,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
158,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
158,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
159,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
159,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
159,failover,bear_sfc,4618,0,no_usable_backup,12,10,5,,2,,0.0,,,,,,,,
159,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
159,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
159,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
160,place,bear_sfc,4641,0,no_candidates,21,0,5,0.19702919302741534,2,0,,,,,,,,,
160,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
160,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
160,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
160,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
160,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
161,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
161,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
161,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
161,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
161,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
162,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
162,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
162,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
162,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
162,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
163,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
163,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
163,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
163,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
163,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
164,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
164,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
164,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
164,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
164,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
165,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
165,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
165,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
165,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
165,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
166,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
166,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
166,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
166,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
166,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
167,place,bear_sfc,4642,0,no_candidates,14,2,3,0.15970881173402396,2,0,,,,,,,,,
167,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
167,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
167,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
167,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
167,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
168,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
168,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
168,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
168,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
168,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
169,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
169,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
169,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
169,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
169,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
170,place,bear_sfc,4643,0,no_candidates,19,3,5,0.14149451238113944,2,0,,,,,,,,,
170,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
170,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
170,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
170,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
170,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
171,place,bear_sfc,4644,0,no_candidates,11,17,3,0.12840224817889928,2,0,,,,,,,,,
171,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
171,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
171,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
171,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
171,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
172,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
172,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
172,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
172,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
172,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
173,place,bear_sfc,4645,0,no_candidates,31,18,4,0.17917946284331132,2,0,,,,,,,,,
173,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
173,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
173,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
173,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
173,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
174,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
174,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
174,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
174,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
174,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
175,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
175,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
175,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
175,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
175,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
176,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
176,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
176,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
176,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
176,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
177,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
177,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
177,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
177,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
177,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
178,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
178,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
178,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
178,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
178,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
179,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
179,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
179,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
179,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
179,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
180,place,bear_sfc,4646,0,no_candidates,30,20,4,0.1824046178980886,2,0,,,,,,,,,
180,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
180,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
180,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
180,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
180,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
181,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
181,failover,bear_sfc,4617,0,no_usable_backup,13,8,5,,2,,0.0,,,,,,,,
181,failover,bear_sfc,4620,0,no_usable_backup,31,37,5,,2,,0.0,,,,,,,,
181,failover,bear_sfc,4622,0,no_usable_backup,22,6,4,,2,,0.0,,,,,,,,
181,failover,bear_sfc,4623,0,no_usable_backup,21,37,3,,2,,0.0,,,,,,,,
182,failover,bear_sfc,4615,0,no_usable_backup,35,26,3,,2,,0.0,,,,,,,,
